measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year_start,year_end,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,328,Upper respiratory infections,3,Rate,1990,2019,-0.016951235142877965,0.04788604993932452,-0.07908309160392597
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,328,Upper respiratory infections,3,Rate,1990,2019,-0.01487451521473558,0.05659638121955425,-0.07945699997565292
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,329,Otitis media,3,Rate,1990,2019,-0.13559008160901082,-0.03726071308914247,-0.2224561421467496
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,329,Otitis media,3,Rate,1990,2019,-0.15508667820667166,-0.05988769768811487,-0.23763100728526687
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,329,Otitis media,3,Rate,1990,2019,-0.07589474712727788,0.008405357989295027,-0.1510202366476749
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,329,Otitis media,3,Rate,1990,2019,-0.09308806642801051,-0.00963987126148481,-0.17169649966608583
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,332,Meningitis,3,Rate,1990,2019,-0.5682343415095582,-0.49738553506069366,-0.6324151837613996
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,332,Meningitis,3,Rate,1990,2019,-0.6567895141273269,-0.6045833757785448,-0.6998352333722095
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,332,Meningitis,3,Rate,1990,2019,-0.5540999488651309,-0.4650351520860294,-0.6326566789119377
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,332,Meningitis,3,Rate,1990,2019,-0.6547456394119362,-0.5901595789795775,-0.7092703792137512
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,337,Encephalitis,3,Rate,1990,2019,0.1835240402314244,0.348905159899208,-0.07559664803487093
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,337,Encephalitis,3,Rate,1990,2019,0.10283253898042422,0.29876793451696215,-0.11617823893959674
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,337,Encephalitis,3,Rate,1990,2019,0.10613864042824261,0.2824092628639896,-0.10730908704254075
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,337,Encephalitis,3,Rate,1990,2019,0.04788346675300577,0.2671996843557233,-0.1681712287458556
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,338,Diphtheria,3,Rate,1990,2019,-0.18932539287546535,-0.11206022935663712,-0.2425956819535657
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,338,Diphtheria,3,Rate,1990,2019,-0.19962452516266543,-0.12637846995797292,-0.2566902651496798
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,338,Diphtheria,3,Rate,1990,2019,-0.033708383406290364,0.08020759800625173,-0.10738351891245183
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,338,Diphtheria,3,Rate,1990,2019,-0.048739702745368055,0.05840182069988863,-0.12543790572243366
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,339,Whooping cough,3,Rate,1990,2019,-0.2088769267749424,0.04070053945756408,-0.3437644127172138
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,339,Whooping cough,3,Rate,1990,2019,-0.18415651472148933,0.14209332698524707,-0.3636895857089765
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,339,Whooping cough,3,Rate,1990,2019,0.07524039552807285,0.4255928810216093,-0.11131152693836342
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,339,Whooping cough,3,Rate,1990,2019,0.11405995590990749,0.5788005897090936,-0.13366317354304572
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,340,Tetanus,3,Rate,1990,2019,0.029348275987796817,3.440003689426224,-0.6772381787664903
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,340,Tetanus,3,Rate,1990,2019,0.31240618921410374,1.7551212047448572,-0.3630654923663785
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,340,Tetanus,3,Rate,1990,2019,-0.16425631476038738,1.9023007197713124,-0.7145093042754924
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,340,Tetanus,3,Rate,1990,2019,-0.04730457598912286,0.7445077678032882,-0.4749868445140843
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,341,Measles,3,Rate,1990,2019,-0.5313693322057018,-0.19453592301542855,-0.7214585706329195
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,341,Measles,3,Rate,1990,2019,-0.20453238305466254,0.7170935721357722,-0.8141982148233321
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,341,Measles,3,Rate,1990,2019,-0.44605755038484013,0.0032231265407854713,-0.6966191351268688
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,341,Measles,3,Rate,1990,2019,-0.2715942108104644,0.4757769778837812,-0.7928457718375772
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,342,Varicella and herpes zoster,3,Rate,1990,2019,0.18615235791921872,0.4398028920110196,-0.05445797302268528
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,342,Varicella and herpes zoster,3,Rate,1990,2019,0.34229355220907554,0.6056677005951343,0.057713884108771936
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,342,Varicella and herpes zoster,3,Rate,1990,2019,-0.09663829204497998,0.09409638089571613,-0.2740372110077638
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,342,Varicella and herpes zoster,3,Rate,1990,2019,-0.0229480128307679,0.16551763019469384,-0.19124347398862965
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,486,Multiple myeloma,3,Rate,1990,2019,-0.08965721699639545,0.11912804936599698,-0.23096037791178248
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,486,Multiple myeloma,3,Rate,1990,2019,-0.10629156855028805,0.14994539591812256,-0.2251513589289283
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,487,Leukemia,3,Rate,1990,2019,0.018609451380976097,0.13998102137764637,-0.08130762193621072
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,487,Leukemia,3,Rate,1990,2019,-0.0957412953247784,0.005482296220690929,-0.18979577290821345
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,487,Leukemia,3,Rate,1990,2019,-0.2871750949474663,-0.20816338621621788,-0.3524140997986986
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,487,Leukemia,3,Rate,1990,2019,-0.31646915892716604,-0.24750024205356697,-0.3812823916084713
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,490,Other neoplasms,3,Rate,1990,2019,0.4726423457049566,0.9088465187416787,0.07372982351097741
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,490,Other neoplasms,3,Rate,1990,2019,0.35159485837025417,0.6064205818224139,0.06815397537316543
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,490,Other neoplasms,3,Rate,1990,2019,-0.12929991118237877,0.11828340484447482,-0.36990918254966626
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,490,Other neoplasms,3,Rate,1990,2019,-0.08383325466466343,0.07953804772284988,-0.27492104305438053
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,492,Rheumatic heart disease,3,Rate,1990,2019,-0.1391616851029469,0.01554708131107331,-0.27503257290159994
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,492,Rheumatic heart disease,3,Rate,1990,2019,-0.30680553910688485,-0.1862238696000795,-0.41516784977054677
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,492,Rheumatic heart disease,3,Rate,1990,2019,-0.4488567021038604,-0.3565953214263211,-0.5325229623299631
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,492,Rheumatic heart disease,3,Rate,1990,2019,-0.5406907418700211,-0.45927494552649106,-0.6136164641235412
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,493,Ischemic heart disease,3,Rate,1990,2019,-0.39215145275641966,-0.36413538020364006,-0.4214288506234051
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,493,Ischemic heart disease,3,Rate,1990,2019,-0.40640407252639543,-0.360117754832033,-0.45035160663661067
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,493,Ischemic heart disease,3,Rate,1990,2019,-0.6267021814939084,-0.6103897997373516,-0.6434562701296946
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,493,Ischemic heart disease,3,Rate,1990,2019,-0.6325008529551717,-0.6060589769529465,-0.6549766659206998
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,494,Stroke,3,Rate,1990,2019,-0.16407577689203198,-0.0979976456027425,-0.2288609902272467
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,494,Stroke,3,Rate,1990,2019,-0.1742455103045967,-0.10900277815540738,-0.23841921217447296
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,494,Stroke,3,Rate,1990,2019,-0.4958579768083906,-0.45770484263075406,-0.5334313862459599
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,494,Stroke,3,Rate,1990,2019,-0.4616388233197563,-0.423355870682048,-0.5023853413848451
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,498,Hypertensive heart disease,3,Rate,1990,2019,0.656890045883171,0.9171395751886553,-0.014970055153696376
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,498,Hypertensive heart disease,3,Rate,1990,2019,0.3708073034884646,0.5466320691361513,0.05642460264257467
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,498,Hypertensive heart disease,3,Rate,1990,2019,0.073221210971554,0.23143963582484006,-0.34923857496705174
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,498,Hypertensive heart disease,3,Rate,1990,2019,-0.147481459062589,-0.04539081400549796,-0.31890136863324114
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,499,Cardiomyopathy and myocarditis,3,Rate,1990,2019,-0.16469108520648165,0.09470182315204162,-0.26373001714141686
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,499,Cardiomyopathy and myocarditis,3,Rate,1990,2019,-0.17188341849810848,-0.05754591208498879,-0.2633234701582779
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,499,Cardiomyopathy and myocarditis,3,Rate,1990,2019,-0.37524902151939465,-0.20420105823798945,-0.4417821731367299
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,499,Cardiomyopathy and myocarditis,3,Rate,1990,2019,-0.36331003823021946,-0.28740391802509446,-0.4261177988022015
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,500,Atrial fibrillation and flutter,3,Rate,1990,2019,0.6792754442044535,0.8191237593192299,0.540047691724596
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,500,Atrial fibrillation and flutter,3,Rate,1990,2019,0.5607222107364839,0.6611671168902555,0.4674579860284658
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,500,Atrial fibrillation and flutter,3,Rate,1990,2019,-0.06382426319873558,0.014001038749992128,-0.13468486743781374
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,500,Atrial fibrillation and flutter,3,Rate,1990,2019,-0.03260050407708265,0.030577800244773794,-0.0866595492155137
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,501,Aortic aneurysm,3,Rate,1990,2019,-0.39617873979323176,-0.3239993286918399,-0.4615928887200553
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,501,Aortic aneurysm,3,Rate,1990,2019,-0.2715212179235718,-0.17602178319922002,-0.361424639279949
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,501,Aortic aneurysm,3,Rate,1990,2019,-0.6242855605589059,-0.5833251571948005,-0.6624180074599919
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,501,Aortic aneurysm,3,Rate,1990,2019,-0.5214652557724833,-0.45910124340454855,-0.577499946296364
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,502,Peripheral artery disease,3,Rate,1990,2019,0.5667229508798153,0.9569073568956619,-0.02062286596173945
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,502,Peripheral artery disease,3,Rate,1990,2019,0.43635871801247256,0.8597270799555196,0.058326416198368224
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,502,Peripheral artery disease,3,Rate,1990,2019,-0.11221368292700819,0.11435657907529453,-0.45487782174205316
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,502,Peripheral artery disease,3,Rate,1990,2019,-0.10899295537778636,0.16511069126954497,-0.3450621184899235
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,503,Endocarditis,3,Rate,1990,2019,1.9607197339497142,3.7560680975833023,-0.066803137191189
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,503,Endocarditis,3,Rate,1990,2019,1.4898501977644016,2.7952783354157402,0.05391344057865744
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,503,Endocarditis,3,Rate,1990,2019,1.0350538708619503,2.22870014248324,-0.3499311666892799
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,503,Endocarditis,3,Rate,1990,2019,0.7164999694390186,1.573644402363113,-0.2724922648875561
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,504,Non-rheumatic valvular heart disease,3,Rate,1990,2019,0.43615810956681134,0.5860957740786665,0.27599287150677493
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,504,Non-rheumatic valvular heart disease,3,Rate,1990,2019,0.4538283471786038,0.6439830994146162,0.2801294324074364
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,504,Non-rheumatic valvular heart disease,3,Rate,1990,2019,-0.1437049802044745,-0.05737344433759494,-0.2364528645106731
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,504,Non-rheumatic valvular heart disease,3,Rate,1990,2019,-0.134269364364111,-0.03286696321599619,-0.22818126964352053
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,509,Chronic obstructive pulmonary disease,3,Rate,1990,2019,0.11097294849438358,0.24282918862614666,-0.01899147647219699
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,509,Chronic obstructive pulmonary disease,3,Rate,1990,2019,0.7297683566312353,0.9528301826766787,0.40119082645637877
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,1990,2019,-0.36452832405765173,-0.29139167216299644,-0.436044426582457
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,509,Chronic obstructive pulmonary disease,3,Rate,1990,2019,0.11950574288919463,0.2577352552131894,-0.07012090216549663
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,510,Pneumoconiosis,3,Rate,1990,2019,0.447581630491933,0.7242179721417008,0.21814323700157706
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,510,Pneumoconiosis,3,Rate,1990,2019,0.40638713388603387,0.6297503692004285,0.23883429138835377
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,510,Pneumoconiosis,3,Rate,1990,2019,-0.15065755828318014,0.003803878232209793,-0.28174239276905366
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,510,Pneumoconiosis,3,Rate,1990,2019,0.09689292843323688,0.31114926170358403,-0.052273795814027434
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,603,Gynecological diseases,3,Rate,1990,2019,-0.09970991190406779,-0.05650139598802887,-0.14097391322570307
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,603,Gynecological diseases,3,Rate,1990,2019,-0.03424628544078361,-0.0029035907510352407,-0.06879850397749596
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,3,Rate,1990,2019,-0.3805083105416301,-0.30925118101833965,-0.44468046600826083
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,613,Hemoglobinopathies and hemolytic anemias,3,Rate,1990,2019,-0.3559280546145503,-0.2151383974874519,-0.4630046265558071
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,613,Hemoglobinopathies and hemolytic anemias,3,Rate,1990,2019,-0.5239260690281307,-0.4638905902455975,-0.5732966145962205
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,613,Hemoglobinopathies and hemolytic anemias,3,Rate,1990,2019,-0.4143434909637931,-0.2817271736979634,-0.5237987339325247
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,1990,2019,0.17736786396179555,0.5429459221637021,0.03263148308369647
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,1990,2019,0.2958468959731395,0.395986023948328,0.19918642745968293
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,1990,2019,-0.056644404965597805,0.25153940228304666,-0.1703978266401333
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,1990,2019,0.06686491857824282,0.13772792940597833,0.0062552864114213975
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,627,Rheumatoid arthritis,3,Rate,1990,2019,0.6180369634842695,0.7909982676218531,0.45017665565933224
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,627,Rheumatoid arthritis,3,Rate,1990,2019,0.5156427185875482,0.6483624024692719,0.3855409919392291
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,627,Rheumatoid arthritis,3,Rate,1990,2019,0.14102046268786497,0.2765223021466063,0.023684530658504475
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,627,Rheumatoid arthritis,3,Rate,1990,2019,0.15025320917982102,0.2599297892943677,0.0464790327318352
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,628,Osteoarthritis,3,Rate,1990,2019,0.6840719613644823,0.7467365696438271,0.6278751614264549
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,628,Osteoarthritis,3,Rate,1990,2019,0.5416514084521132,0.5890056143977521,0.5001082123052272
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,628,Osteoarthritis,3,Rate,1990,2019,0.08330980555086023,0.12108089468454195,0.049297121790715104
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,628,Osteoarthritis,3,Rate,1990,2019,0.058832095991359135,0.09206028838179701,0.029735694293913133
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,630,Low back pain,3,Rate,1990,2019,0.18591463949231624,0.3651488839132505,0.034307843461221184
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,22,All Ages,630,Low back pain,3,Rate,1990,2019,0.2669757437689946,0.4524074370649126,0.11859396126934416
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,630,Low back pain,3,Rate,1990,2019,0.01323146889075016,0.1517689660650406,-0.11736597254311353
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,630,Low back pain,3,Rate,1990,2019,0.1107057115130726,0.2669129789101915,-0.025374327686536597
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,22,All Ages,631,Neck pain,3,Rate,1990,2019,0.22451951545576343,0.32420030793239035,0.12032702247345067
