measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year_start,year_end,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,687,Injuries,3,Rate,1990,2019,-0.21859244703222874,-0.18539265944797495,-0.25597069556642094
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,27,Age-standardized,687,Injuries,3,Rate,1990,2019,-0.3135200948487524,-0.2849954768527578,-0.34086403710195395
2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,27,Age-standardized,409,Non-communicable diseases,3,Rate,1990,2019,-0.0959739225968128,-0.07612153514451939,-0.11862690217306365
2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,27,Age-standardized,409,Non-communicable diseases,3,Rate,1990,2019,-0.03359373005686438,-0.01642397360994065,-0.05389254178428361
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1990,2019,-0.05909318176786646,-0.04171057455254703,-0.07966720712130203
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.24896793837318448,-0.22008122917188444,-0.27915325990394546
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.12593423927248076,-0.10016474812592616,-0.1552005784153104
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.18821685943452485,-0.1603675291346535,-0.2189182652226474
2,DALYs (Disability-Adjusted Life Years),101,Canada,1,Male,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,2019,-0.3083679238259282,-0.24472354587448125,-0.37110076247367674
2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,2019,-0.1332667520472537,-0.06555332545339265,-0.201532156951469
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,2019,-0.2296419623727938,-0.1661139539256104,-0.2909039892730708
2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.16276210677415304,-0.14356138435926724,-0.18452734288739206
2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.061776994493820334,-0.04481902192519436,-0.08214263378103635
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,2019,-0.11227225478917184,-0.09405030779670027,-0.13374294917859816
2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,2019,-0.4587902413923516,-0.42441471823789784,-0.49103019114668284
2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,2019,-0.2336167472312021,-0.19324462184497565,-0.27501169648088136
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1990,2019,-0.3672200270972141,-0.33343242657296784,-0.40172661938577947
