measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,526,Digestive diseases,3,Rate,1990,560.6350624746118,575.9732722613281,540.1038858470087
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,526,Digestive diseases,3,Rate,1990,633.2452739713082,653.514526853326,612.5783327774816
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,526,Digestive diseases,3,Rate,1990,361.06833566765266,376.1252882449117,340.74588487968106
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,1990,489.97068564736537,503.6011612136975,471.54625249387004
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,410,Neoplasms,3,Rate,1990,5017.620859785953,5125.172370088876,4861.111776187862
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,410,Neoplasms,3,Rate,1990,3971.650492140993,4061.9095052994153,3832.7038723071223
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,410,Neoplasms,3,Rate,1990,4487.727880174562,4567.591939233054,4362.010523508687
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,410,Neoplasms,3,Rate,1990,4692.301936234256,4797.239971413241,4534.457500864803
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,410,Neoplasms,3,Rate,1990,3274.0871215151137,3343.4012209885773,3170.72107154408
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,1990,3879.1601866499973,3947.903963750337,3774.0382552740857
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,508,Chronic respiratory diseases,3,Rate,1990,749.3688603789565,791.7232118128575,703.4469243935815
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,508,Chronic respiratory diseases,3,Rate,1990,416.24201156678237,496.1328061954492,375.26152325225377
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,508,Chronic respiratory diseases,3,Rate,1990,580.6054001835399,630.3980821328554,546.3611181055145
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1990,735.2237318041799,775.7187605787036,689.360832063893
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1990,314.99135218166737,377.80761666839743,286.39114412361266
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1990,485.11591003684606,527.2649415024316,456.60892337059363
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,688,Transport injuries,3,Rate,1990,1293.0884335751891,1331.5895465917117,1253.3765349606044
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,688,Transport injuries,3,Rate,1990,474.06626133645466,489.8301011013121,459.07134876022906
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,688,Transport injuries,3,Rate,1990,878.1683625673177,899.2518123036921,856.5785239455471
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,688,Transport injuries,3,Rate,1990,1268.2400141496214,1307.0235380600634,1227.845403425303
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,688,Transport injuries,3,Rate,1990,488.5307105233736,505.40448633324155,472.86297704027464
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,1990,878.9940546709336,901.2516082745691,856.8428292177824
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,696,Unintentional injuries,3,Rate,1990,756.7398130649447,781.4678577875313,734.0463736961768
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,696,Unintentional injuries,3,Rate,1990,301.08870124384293,316.3900545614091,283.1005415589521
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,696,Unintentional injuries,3,Rate,1990,525.9050468279706,541.8610820439942,509.0707924314375
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,696,Unintentional injuries,3,Rate,1990,762.445192367709,790.7140030540003,737.4213708844683
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,696,Unintentional injuries,3,Rate,1990,286.3493185952242,301.47446546277905,270.3332339603012
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,1990,521.9363174146781,540.8094955049714,504.3304394467011
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,542,Neurological disorders,3,Rate,1990,457.72289801477643,740.8849669519241,331.92763756491524
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,542,Neurological disorders,3,Rate,1990,549.3030078077477,1091.7537831211096,301.32771583713793
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,542,Neurological disorders,3,Rate,1990,504.11776612236616,922.5009722785313,316.582737232721
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,542,Neurological disorders,3,Rate,1990,485.2724032774776,823.9638599523731,336.8323761971729
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,542,Neurological disorders,3,Rate,1990,419.9044291303296,800.6311397135804,244.72111143186157
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,1990,452.40566147208125,820.3027825285559,286.43493088795634
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,974,Diabetes and kidney diseases,3,Rate,1990,465.5958814399737,483.8877341110167,447.719138948408
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,974,Diabetes and kidney diseases,3,Rate,1990,428.33156211932436,448.90850278548527,397.62752590954364
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,974,Diabetes and kidney diseases,3,Rate,1990,446.7176208230226,462.3850956459901,423.5218774574416
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,1990,451.85644738309855,469.4306603227007,433.0991972027965
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,1990,324.1210795492246,338.9786301506216,303.0879629140761
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,1990,379.8694915637842,393.193238716541,359.9297841502522
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,558,Mental disorders,3,Rate,1990,0.0004466732353912636,0.0004808181379655416,0.0004304782748961179
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,558,Mental disorders,3,Rate,1990,1.0130856250679738,1.2400869433891262,0.8222010926930376
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,558,Mental disorders,3,Rate,1990,0.5134538176588754,0.6284493632579707,0.41674905284694347
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,558,Mental disorders,3,Rate,1990,0.00044996238240974866,0.0004813203883783553,0.00043446553459429134
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,558,Mental disorders,3,Rate,1990,0.9279971284453317,1.1307633655519904,0.755086790924864
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,1990,0.46344102802644954,0.5635101226950971,0.3772925745941749
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,717,Self-harm and interpersonal violence,3,Rate,1990,1316.1481169894369,1355.4603038454868,1278.93075449412
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,717,Self-harm and interpersonal violence,3,Rate,1990,393.55341733795433,408.31316940486823,379.5518459042855
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,717,Self-harm and interpersonal violence,3,Rate,1990,848.7577687592817,869.8950149271826,828.9051059195233
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,1990,1210.712300303125,1246.671588928162,1176.7038976089357
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,1990,370.6562173087463,384.19929842533685,357.2764825376882
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,1990,789.0092680232199,808.6519852630437,769.89779585231
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,956,Respiratory infections and tuberculosis,3,Rate,1990,420.5857054063234,439.74544897266907,401.218007465986
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,956,Respiratory infections and tuberculosis,3,Rate,1990,338.40252983160644,358.695444026735,307.8734516315042
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,956,Respiratory infections and tuberculosis,3,Rate,1990,378.9513636254334,396.2866677550097,355.42283577099477
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,1990,452.20628139097073,473.4988487874482,428.0927739059978
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,1990,269.3790125106484,284.79853188319834,247.60378550241907
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,1990,344.3360152243858,360.49455370772716,322.49242986347076
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,410,Neoplasms,3,Rate,2000,4892.925683810058,4993.2965129486365,4719.6959465033415
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,410,Neoplasms,3,Rate,2000,4148.823419662407,4250.833886134955,3989.9836145442464
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,410,Neoplasms,3,Rate,2000,4514.125404716051,4599.054226878593,4370.679561107431
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,410,Neoplasms,3,Rate,2000,4035.574478752711,4121.3429578264995,3887.697384819829
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,410,Neoplasms,3,Rate,2000,3048.4239022435454,3115.331924263923,2948.7287848565506
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2000,3468.889210291904,3532.1982184279927,3362.932796041739
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,956,Respiratory infections and tuberculosis,3,Rate,2000,313.90682286479387,329.8197722849108,295.9756033366058
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,956,Respiratory infections and tuberculosis,3,Rate,2000,301.63831492144635,322.7713479030486,271.1245760050488
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,956,Respiratory infections and tuberculosis,3,Rate,2000,307.6612912263023,323.74173623803944,283.49362243620635
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2000,294.6328782951078,309.5936844295444,276.55473327474124
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2000,202.1669742585825,214.32942752030712,184.42284053618752
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2000,239.86788375752968,251.62280846627618,222.60264925433785
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,526,Digestive diseases,3,Rate,2000,647.7151533390258,669.3004747509299,624.701546624754
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,526,Digestive diseases,3,Rate,2000,462.92605992479605,485.1333217022185,431.0112952721841
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,526,Digestive diseases,3,Rate,2000,553.644534915334,573.2502203814054,528.049026331301
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,526,Digestive diseases,3,Rate,2000,535.3551160490105,552.8974707963298,515.346919396114
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,526,Digestive diseases,3,Rate,2000,321.6612515489403,336.0266882267864,302.79844738613605
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2000,423.542806686664,438.52589912088905,404.95820582824854
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,542,Neurological disorders,3,Rate,2000,518.3759105200068,852.17372618843,371.28316311811244
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,542,Neurological disorders,3,Rate,2000,639.56412472803,1245.11877213603,352.3612925398803
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,542,Neurological disorders,3,Rate,2000,580.069217444006,1059.5976915300737,361.91495416451835
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,542,Neurological disorders,3,Rate,2000,472.2076549135223,793.2757693217734,330.87968421879066
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,542,Neurological disorders,3,Rate,2000,411.42994427994796,761.7125971940061,247.91093062318743
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2000,440.93073149335925,780.8110588518425,283.37823942501296
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,491,Cardiovascular diseases,3,Rate,2000,4570.986505178805,4686.5656540734735,4419.782013845835
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,491,Cardiovascular diseases,3,Rate,2000,3196.1087333712903,3356.723052829415,2901.2048940423856
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2000,3871.0772201594955,3997.004790682501,3649.872429211602
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2000,3844.682629239811,3945.911501123614,3700.141324845385
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2000,2013.8460904239864,2105.3527877264237,1849.5463713188935
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2000,2852.823800783226,2942.2023133287457,2695.423664026647
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,626,Musculoskeletal disorders,3,Rate,2000,33.242491557460916,37.41799770001458,19.78848742387359
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,626,Musculoskeletal disorders,3,Rate,2000,78.65912292226847,96.90688552543976,39.08446470329055
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,626,Musculoskeletal disorders,3,Rate,2000,56.36274459983704,65.36559351392715,33.98975198532961
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2000,27.933806639576975,31.3963212526442,16.627046171832234
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2000,57.59191854543981,74.13052145022661,30.06247126731521
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2000,43.933108769514355,52.304770752530864,27.083620042984247
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,558,Mental disorders,3,Rate,2000,0.003870191096102262,0.005447937671530417,0.0027216971902396885
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,558,Mental disorders,3,Rate,2000,1.3811612693010626,1.677588277796164,1.1224559271024241
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,558,Mental disorders,3,Rate,2000,0.7050080184555436,0.8557516288716245,0.5727437595585332
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,558,Mental disorders,3,Rate,2000,0.0034056251650925193,0.004784887815826782,0.002400126323929874
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,558,Mental disorders,3,Rate,2000,1.375686009210549,1.67338795781488,1.1080053488726878
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2000,0.693024743369345,0.8420448824607556,0.5588621843326579
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,717,Self-harm and interpersonal violence,3,Rate,2000,1163.4899586836698,1198.072077194384,1131.0079743939302
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,717,Self-harm and interpersonal violence,3,Rate,2000,327.8784702298653,341.26392430291696,314.93362419806937
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,717,Self-harm and interpersonal violence,3,Rate,2000,738.1050616184309,756.5984736022934,720.7532258292922
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2000,1085.3036864693138,1117.3434333007808,1054.5688062407826
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2000,308.8542945338986,321.7346045236366,297.11594261860324
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,717,Self-harm and interpersonal violence,3,Rate,2000,693.535555205193,711.1388696028375,676.2408257388937
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,640,Other non-communicable diseases,3,Rate,2000,467.9436034207069,579.3366174555975,434.6441770091271
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,640,Other non-communicable diseases,3,Rate,2000,386.64506831093,435.73752800876656,362.4362740841424
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,640,Other non-communicable diseases,3,Rate,2000,426.55694291270044,493.6601331729486,403.76386712287945
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2000,622.6588649379235,731.8690334993215,577.8928670565844
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2000,514.5524739053913,574.2194236278089,482.81488560311055
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2000,568.4881485128866,641.8271155290938,536.9417174549367
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,653,Skin and subcutaneous diseases,3,Rate,2000,15.287030658012313,30.630931957788814,7.319056070644914
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,653,Skin and subcutaneous diseases,3,Rate,2000,16.89735690718284,21.559991912641127,7.907979439007764
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,653,Skin and subcutaneous diseases,3,Rate,2000,16.106799743538385,24.787055910737593,9.58120715611923
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2000,13.36446660737535,26.141963567388462,6.4022889598540615
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2000,11.346633450780587,15.07747573381899,5.629533857313157
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2000,12.311620378269785,18.758711225630186,7.385791149305099
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,508,Chronic respiratory diseases,3,Rate,2000,721.9067915914666,760.9443783819468,677.6979804731001
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,508,Chronic respiratory diseases,3,Rate,2000,534.9407866577125,580.6479584221138,416.8558613452402
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,508,Chronic respiratory diseases,3,Rate,2000,626.7279724124612,659.893059806001,563.3334109895635
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2000,616.2855457406631,649.9424823819714,577.5650000619889
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2000,350.1431594543169,378.9681544365802,281.52018768242834
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2000,455.1200433636404,478.77332274018863,410.0215098117367
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,688,Transport injuries,3,Rate,2000,824.1280163238232,850.496318256673,798.0679756103302
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,688,Transport injuries,3,Rate,2000,328.10217133137417,339.9851348255771,316.98692800198114
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,688,Transport injuries,3,Rate,2000,571.6160464318771,586.6105803451902,557.221782628386
4,YLLs (Years of Life Lost),101,Canada,1,Male,27,Age-standardized,688,Transport injuries,3,Rate,2000,840.1070800652927,868.0469516751872,812.5166124595164
4,YLLs (Years of Life Lost),101,Canada,2,Female,27,Age-standardized,688,Transport injuries,3,Rate,2000,347.7086267346289,361.30501855248394,335.21221280227803
4,YLLs (Years of Life Lost),101,Canada,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2000,592.4105740000459,609.3769412507672,577.0726321735292
4,YLLs (Years of Life Lost),101,Canada,1,Male,22,All Ages,696,Unintentional injuries,3,Rate,2000,559.4453451459983,575.9215840192164,542.8312415419507
4,YLLs (Years of Life Lost),101,Canada,2,Female,22,All Ages,696,Unintentional injuries,3,Rate,2000,274.4961401340001,293.0914762920539,252.7522050736149
4,YLLs (Years of Life Lost),101,Canada,3,Both,22,All Ages,696,Unintentional injuries,3,Rate,2000,414.38619993589543,428.3988347967907,397.17415234528477
